customer_id,first_name,last_name,email,phone,date_of_birth,gender,country,city,registration_date,is_active,customer_segment
1636,Gregory,Bowers,user1636_steven98@gmail.com,(789)547-7069x392,1958-02-05,M,DE,East Vickimouth,2024-06-10T21:05:46.821264,True,Regular
1637,Christopher,Barnes,user1637_svargas@yahoo.com,001-777-681-8986x361,1995-10-07,M,AU,Tiffanyshire,2023-12-01T16:03:48.763510,True,At Risk
1638,Teresa,Wilson,user1638_kaitlin23@hotmail.com,801-794-7377x96263,1967-06-14,M,DE,Sheltonshire,2023-10-08T18:56:32.657188,True,At Risk
1639,Timothy,Sims,user1639_lisabauer@gmail.com,8818001428,1985-02-01,F,US,Whiteland,2024-06-23T06:54:40.118980,True,Regular
1640,Marcus,Peterson,user1640_michelle09@hotmail.com,(471)408-0045x8724,1978-07-27,M,CA,Nancyshire,2026-05-22T00:49:32.075240,True,Regular
1641,Rodney,Padilla,user1641_christinecabrera@gmail.com,3514719725,1988-05-10,Other,UK,Jamiebury,2024-06-29T13:43:46.165853,True,Premium
1642,Shirley,Ford,user1642_ffrazier@yahoo.com,542.365.8750,1951-01-14,F,US,Greeneview,2023-07-07T18:41:44.873694,False,At Risk
1643,Rita,Jones,user1643_michellejohnson@yahoo.com,999-607-4666,1978-01-13,Other,IN,South Davidburgh,2024-05-19T05:54:36.746132,True,At Risk
1644,Jerry,Price,user1644_kimberlymoss@gmail.com,(953)869-5255,1978-11-28,Other,AU,Jessicafort,2026-06-03T01:35:16.964597,True,Premium
1645,Katherine,Reese,user1645_sthompson@gmail.com,+1-594-876-4612x6149,1989-05-19,F,AU,North Kelli,2024-09-11T07:53:35.690203,True,New
1646,Michelle,Rangel,user1646_preston44@gmail.com,001-509-251-9566,1954-02-01,M,FR,Harrisberg,2025-08-23T17:40:21.872303,True,Regular
1647,David,Ewing,user1647_erika64@gmail.com,587.804.8113x537,1971-09-04,M,CA,South Sandra,2026-03-04T09:34:27.347394,True,Premium
1648,Kathy,Larson,user1648_ealexander@hotmail.com,3554489907,1990-09-23,M,AU,Lynchville,2024-06-27T12:03:51.885600,True,Regular
1649,Jane,White,user1649_qsmith@gmail.com,001-533-913-2689,1997-10-20,Other,AU,Smithland,2024-04-05T06:56:14.147613,True,New
1650,Katherine,Richard,user1650_charles77@gmail.com,001-329-918-4251x956,1975-10-14,M,AU,Matthewburgh,2023-12-23T15:52:04.735441,True,Regular
1651,Heather,Ward,user1651_hannahmorris@yahoo.com,+1-906-930-2282x9335,1956-07-14,Other,AU,West Leah,2025-04-22T14:23:44.493909,True,Occasional
1652,Robert,Washington,user1652_robertbeck@hotmail.com,346.745.5072x8310,1992-08-13,Other,AU,New Amyside,2024-12-13T19:38:59.753038,True,Premium
1653,Richard,Collins,user1653_karen58@gmail.com,+1-605-680-1088x6797,1979-06-26,Other,US,New Jasonside,2025-12-11T15:37:13.794301,True,Occasional
1654,Jessica,Blevins,user1654_ylee@hotmail.com,565-933-3477x4963,1983-12-27,Other,US,East Laura,2026-04-22T04:16:52.544133,True,Occasional
1655,Russell,Stafford,user1655_jensencharles@gmail.com,(737)243-8734,1969-04-02,Other,DE,North Caroline,2023-07-16T04:13:45.980896,True,Regular
1656,Rebekah,Smith,user1656_aanderson@gmail.com,+1-579-862-9145x977,1972-05-31,Other,US,Beverlyside,2023-10-16T17:18:51.440850,True,Occasional
1657,Karen,Washington,user1657_pauldiaz@hotmail.com,388.558.7489x557,1957-01-28,Other,US,Susanview,2026-05-21T11:26:51.224441,True,Occasional
1658,Jennifer,Cantu,user1658_ellisonjohn@hotmail.com,525-674-7774x37212,1980-05-23,M,US,Woodland,2025-11-13T07:19:50.216158,True,At Risk
1659,Samantha,Miller,user1659_frivera@hotmail.com,+1-783-322-9000x5905,1975-12-04,Other,US,Morrisstad,2024-05-13T06:37:47.541837,True,Regular
1660,Marcus,Bradley,user1660_joshuafrost@yahoo.com,(727)512-3933x06533,2001-05-13,Other,DE,Cheyennefort,2024-06-14T11:24:06.447340,True,New
1661,Rebecca,Richards,user1661_hudsonwhitney@gmail.com,421.996.0878x75788,2007-08-06,Other,IN,Christianchester,2024-04-02T22:03:42.055815,True,Occasional
1662,Brianna,Harrison,user1662_biancahess@hotmail.com,766.760.9797,2007-02-15,M,DE,Lake Dawnview,2026-07-01T22:59:54.769541,False,At Risk
1663,Dorothy,Wallace,user1663_carolinemoore@hotmail.com,001-401-707-9322x652,1967-04-24,Other,IN,North Marvin,2024-06-04T02:07:40.060592,True,Regular
1664,Christian,Bell,user1664_dmartinez@yahoo.com,639-287-2458x19870,1979-03-19,Other,IN,Kathyside,2025-12-06T06:37:39.921293,True,Occasional
1665,Michael,Harmon,user1665_christine72@yahoo.com,939.450.7051x30696,1954-04-09,F,DE,New Daniel,2024-09-03T22:49:02.570165,True,Occasional
1666,John,Cole,user1666_claytonisaac@hotmail.com,337-998-2149x24137,1964-07-04,M,US,Barkershire,2023-08-14T09:30:02.122763,True,At Risk
1667,Susan,Watson,user1667_arthurhansen@hotmail.com,236.881.6723x86656,1978-01-18,F,DE,Wendystad,2025-03-15T19:00:34.854121,True,Premium
1668,Shane,Sanchez,user1668_kelly05@hotmail.com,001-377-225-0402x589,1986-12-12,F,FR,Lindahaven,2024-11-08T01:35:47.551833,True,New
1669,Jason,Washington,user1669_katelyn72@gmail.com,302.841.0415x07493,1972-06-28,F,AU,South Katieville,2023-10-08T21:27:53.044519,True,Premium
1670,Cynthia,Soto,user1670_pdavis@yahoo.com,6472500045,2005-07-20,M,AU,East Connie,2023-07-31T23:42:53.541266,False,At Risk
1671,Morgan,Duncan,user1671_mcintoshpatrick@hotmail.com,893-656-5803x6383,1978-10-09,M,CA,West Michael,2025-10-28T17:00:17.094848,True,Premium
1672,Sabrina,Davis,user1672_warrenjeffrey@yahoo.com,242-244-9663,1992-10-30,M,UK,Michaelshire,2026-03-26T16:32:36.658977,True,Regular
1673,Jennifer,Smith,user1673_ksimpson@yahoo.com,940-596-1709,1954-10-10,F,UK,New Walterville,2026-03-05T04:01:11.049093,True,New
1674,Tara,Chung,user1674_walkerandrew@hotmail.com,+1-246-391-2815,1972-08-10,Other,US,Josechester,2024-08-31T14:02:57.458160,True,New
1675,Eric,Gonzales,user1675_mooremichael@yahoo.com,427-769-8762,2004-04-30,M,AU,Tracystad,2023-08-16T08:25:46.073939,True,At Risk
1676,Brian,Elliott,user1676_owilson@hotmail.com,815.371.6042,1965-11-19,Other,FR,Sethchester,2024-07-05T12:18:29.569352,False,Regular
1677,Melanie,Baker,user1677_woodrussell@yahoo.com,(582)996-9454x191,1982-11-09,M,US,Brookefort,2025-12-30T11:11:59.331706,True,Regular
1678,Derek,Morrison,user1678_seanwheeler@yahoo.com,001-624-227-6074x146,1996-09-21,Other,FR,Bensonborough,2024-07-26T16:46:29.597428,True,New
1679,Justin,Nguyen,user1679_paul83@gmail.com,(421)738-4155x10954,1995-05-01,F,FR,Morganstad,2024-09-19T02:40:45.904837,True,Occasional
1680,Amber,Fowler,user1680_deborah82@hotmail.com,6722712633,1990-08-30,F,DE,Lake Christine,2024-12-23T03:57:35.655860,True,New
1681,Sharon,Quinn,user1681_edwardharrison@yahoo.com,632.862.7767,2001-09-03,Other,AU,Rhondahaven,2026-02-02T21:39:55.772011,True,New
1682,Beverly,Richard,user1682_cmedina@hotmail.com,001-574-892-9449x931,1978-11-15,M,IN,Moorefurt,2024-09-26T16:17:53.900218,True,Occasional
1683,Jorge,Briggs,user1683_browningmark@yahoo.com,+1-967-983-2031x6131,1985-02-16,M,AU,Johnton,2026-04-04T09:48:02.151200,True,Occasional
1684,Angela,Ferguson,user1684_jamespena@hotmail.com,001-418-201-6648x023,2000-11-23,M,UK,New Allison,2025-08-04T03:23:40.409628,True,At Risk
1685,Robin,Newman,user1685_stephanie11@yahoo.com,339-278-1573x415,1989-08-03,M,DE,Smithchester,2026-01-18T16:28:22.714610,True,New
1686,Joe,James,user1686_robertsbenjamin@gmail.com,(322)547-8922x51826,1970-01-28,F,UK,Martinezton,2025-02-05T17:01:51.133825,True,Regular
1687,Antonio,Morris,user1687_lrichard@yahoo.com,+1-806-829-8109x9752,1974-10-11,M,UK,Brandonside,2024-02-26T14:54:30.694426,False,Occasional
1688,Andrea,Farmer,user1688_danielwilliams@gmail.com,430.287.1439x0390,2003-06-28,Other,UK,Meganfurt,2024-01-16T16:55:51.900870,True,Occasional
1689,Laura,Olson,user1689_traciwalls@yahoo.com,985-579-8889x2132,1981-06-03,M,UK,Sheilaberg,2025-04-19T18:44:35.127977,True,Premium
1690,Margaret,Thompson,user1690_llambert@yahoo.com,301-849-3847x543,1996-03-07,Other,CA,Carolmouth,2025-02-24T00:30:40.123271,True,Regular
1691,Brian,Cervantes,user1691_jilladams@yahoo.com,766.298.3755,1966-10-04,F,AU,Amyside,2024-12-27T16:25:57.110878,True,Regular
1692,Benjamin,Baxter,user1692_cadkins@hotmail.com,001-703-217-2113,1966-11-29,Other,CA,East Daniel,2025-10-13T12:42:35.097143,False,Premium
1693,Emily,Carpenter,user1693_andrew01@yahoo.com,(201)593-3520x6226,1954-12-28,F,AU,Paulberg,2025-10-17T00:05:00.950481,True,At Risk
1694,Raymond,Giles,user1694_daryldavis@gmail.com,+1-323-610-1717,1968-11-11,F,UK,Brandonville,2025-04-28T04:25:13.982885,False,New
1695,Dana,Cox,user1695_harperjenna@gmail.com,001-856-573-5263x595,1971-06-24,Other,CA,Danieltown,2023-12-18T02:38:30.596793,True,Occasional
1696,Jacob,Hebert,user1696_gmendoza@gmail.com,(965)660-2492x3577,1955-03-21,F,CA,Bethanystad,2024-12-03T13:23:30.803514,True,New
1697,Tyrone,Lee,user1697_jennifershields@hotmail.com,+1-375-826-1587x898,1997-10-27,Other,UK,North Thomas,2023-10-30T16:45:39.997397,True,At Risk
1698,Michelle,Wilson,user1698_scottjennifer@gmail.com,(348)545-4673,1976-03-30,F,FR,Huangview,2023-10-15T22:13:49.271766,False,At Risk
1699,Patricia,Smith,user1699_umorales@yahoo.com,908-257-0340x11761,1972-12-14,M,UK,Lake Natalie,2023-11-07T21:04:51.761454,True,Premium
1700,Emily,Hayes,user1700_mercedesortega@hotmail.com,+1-217-220-3579x6564,1954-03-15,F,US,Lake Kimmouth,2024-05-20T06:35:27.325093,True,Regular
1701,David,Ross,user1701_mckinneymorgan@hotmail.com,(641)316-4342,1999-01-05,F,CA,Nataliefort,2024-06-18T03:06:25.372367,False,Premium
1702,Kelly,Foster,user1702_wthomas@hotmail.com,(823)606-4211,1973-09-24,Other,FR,New Lindsay,2026-05-03T04:36:25.595421,True,New
1703,Lisa,Davis,user1703_christina34@hotmail.com,(665)721-7464x53316,1951-01-24,M,IN,Port Marcusport,2023-10-27T23:17:25.835608,True,Occasional
1704,Hannah,Lewis,user1704_velazquezdarlene@yahoo.com,+1-763-910-7890x7869,1993-11-16,M,US,North Angelahaven,2024-03-11T20:43:07.308516,False,At Risk
1705,Alexander,Rodriguez,user1705_cynthia44@yahoo.com,273-334-3597x3697,1989-01-26,Other,FR,Ericstad,2026-01-08T10:37:26.734449,True,New
1706,Charles,Stokes,user1706_urobles@gmail.com,909-637-0118x596,1987-11-17,F,UK,Garytown,2024-06-29T13:49:34.249408,True,New
1707,Kristin,Hurley,user1707_georgetimothy@hotmail.com,(281)884-7266,2005-05-25,Other,DE,West Chase,2026-05-01T13:09:29.532123,True,Occasional
1708,Cody,Carlson,user1708_austin62@hotmail.com,389.908.8068x3112,2004-10-30,F,UK,Carrieside,2023-12-16T09:49:12.893919,True,At Risk
1709,Margaret,Martin,user1709_stephanielopez@yahoo.com,372.650.3856x1627,1955-11-04,F,AU,Kyliefort,2025-06-20T20:38:00.459909,True,Occasional
1710,Troy,Thomas,user1710_debra37@yahoo.com,(914)520-9420,2002-07-02,F,CA,Danielhaven,2024-11-16T14:27:19.158510,True,At Risk
1711,Christina,Jensen,user1711_matthewmadden@hotmail.com,592-853-0955x87799,1967-08-23,Other,US,South Jason,2025-04-07T15:17:24.215182,True,At Risk
1712,Shawn,Walker,user1712_hendersonerin@gmail.com,(592)513-5111,1953-06-14,Other,AU,South Markstad,2026-05-07T17:14:27.083118,True,Occasional
1713,Erica,Thompson,user1713_richard94@hotmail.com,001-741-923-2223x208,1953-12-11,M,IN,Jamieville,2024-04-04T00:22:54.521146,True,At Risk
1714,Alexander,Rose,user1714_anna78@gmail.com,292.513.1682x2608,1976-05-26,Other,AU,Danielbury,2023-09-26T07:38:17.517842,False,New
1715,Shane,Stephens,user1715_jennifer88@gmail.com,+1-303-574-7381,1996-07-03,Other,US,Brownview,2025-03-27T13:28:12.764230,False,Occasional
1716,Randall,Torres,user1716_lawrence07@yahoo.com,5056355882,1982-07-07,F,IN,Lake Davidhaven,2023-08-05T17:34:36.589953,True,Occasional
1717,Angela,White,user1717_zacharymorris@gmail.com,001-984-377-9825x875,2008-01-20,M,DE,Carrilloville,2024-06-22T12:55:05.509622,True,Premium
1718,Melissa,Valentine,user1718_juliagriffin@gmail.com,(366)370-6331x1916,2007-11-20,M,AU,Matthewbury,2023-08-03T16:21:11.363813,True,Occasional
1719,John,Harris,user1719_randalljonathan@gmail.com,577.291.7037,1974-07-14,F,UK,North Paula,2024-05-15T22:05:30.290924,True,New
1720,Samantha,Holmes,user1720_woodslindsay@yahoo.com,(947)542-4684,1959-01-23,M,UK,Brucechester,2026-05-07T03:43:01.570084,True,At Risk
1721,Mary,Johnston,user1721_rogerspatricia@yahoo.com,291.520.7209x578,1968-09-16,F,DE,Alexside,2023-10-22T20:06:40.500957,True,Occasional
1722,Cassandra,Pham,user1722_zryan@hotmail.com,245-765-7817x442,1965-08-10,Other,CA,Rebeccastad,2026-04-13T06:51:16.026506,True,At Risk
1723,Elizabeth,Barnes,user1723_alec20@gmail.com,001-667-259-9300x134,1970-10-04,M,US,South Crystaltown,2025-03-23T05:32:59.803873,True,Regular
1724,Megan,Logan,user1724_stephanie54@hotmail.com,600-900-4004x645,1972-11-04,F,CA,West Jessica,2025-02-12T10:03:22.810345,True,At Risk
1725,Scott,Jackson,user1725_jsmith@hotmail.com,+1-224-966-2576x013,1985-06-14,M,FR,North Vanessaville,2024-01-09T15:28:10.631645,True,Occasional
1726,Patricia,Sparks,user1726_rgomez@hotmail.com,(708)215-9590x431,1975-12-26,F,UK,Port Tylerland,2025-05-29T02:47:54.342197,True,Regular
1727,Gabriela,Castillo,user1727_ugates@hotmail.com,(431)703-2319x7670,1968-05-01,M,US,Garciahaven,2024-04-09T23:06:49.954843,True,At Risk
1728,Kelly,James,user1728_wcampbell@hotmail.com,492.644.1832x81137,2005-02-17,M,DE,Katrinaburgh,2025-11-08T14:00:10.638078,True,New
1729,Stephen,Love,user1729_robbinsjoseph@yahoo.com,494.600.9465x84639,1983-01-05,F,DE,Castrofort,2025-10-07T14:13:10.986165,True,Occasional
1730,Timothy,Wade,user1730_qbarnes@hotmail.com,937.380.5342x5191,1975-01-26,Other,FR,Parkerchester,2025-12-06T14:58:32.986407,True,Premium
1731,Ryan,Benson,user1731_smolina@hotmail.com,491-793-5264,1983-12-20,F,DE,North Shane,2026-02-08T02:38:12.870074,True,Premium
1732,Tyler,Hebert,user1732_schmidtmichael@yahoo.com,991-905-6396x70447,2003-09-06,F,UK,West Austinmouth,2026-01-18T12:13:24.899632,True,Regular
1733,Taylor,Schaefer,user1733_tanyaferrell@hotmail.com,7159544940,1997-08-15,F,AU,West Pedro,2025-05-26T21:35:35.646852,True,Regular
1734,Tracy,Dodson,user1734_sarah84@yahoo.com,757-566-3354x20509,1995-10-09,F,UK,Martinfort,2023-11-26T22:16:51.440770,False,Occasional
1735,Colleen,Dominguez,user1735_thomasarmstrong@hotmail.com,287.408.9426x60366,1995-08-18,F,FR,Maldonadoport,2024-04-21T03:57:42.227060,True,Occasional
1736,Gerald,Conway,user1736_james50@gmail.com,696.916.5377x7842,1956-09-01,M,CA,Anneland,2025-04-09T05:21:47.893061,True,Premium
1737,Perry,Duffy,user1737_bperkins@hotmail.com,925.292.5016x9156,1978-05-16,Other,UK,East Brian,2025-07-09T16:26:28.207619,True,Regular
1738,Andrew,Brown,user1738_karenbrady@hotmail.com,001-402-637-4326,1986-09-04,M,DE,New Adamfurt,2025-07-12T19:23:06.142981,True,New
1739,Danielle,Velez,user1739_wilsonheather@hotmail.com,664-803-1182x8791,2003-07-28,F,IN,Codyland,2025-06-21T18:03:10.774737,True,Occasional
1740,Anthony,Lopez,user1740_annabullock@gmail.com,(596)966-9423x943,1971-03-26,F,FR,Oliviahaven,2025-01-05T12:41:09.257592,True,Occasional
1741,Paul,Wells,user1741_oallen@hotmail.com,+1-350-830-2772x1793,1959-09-12,M,DE,Port Markborough,2023-12-26T17:33:02.823395,True,Regular
1742,Scott,Obrien,user1742_michelle48@gmail.com,001-672-368-7793x889,1996-12-27,M,UK,Ramoshaven,2024-12-21T22:30:32.006731,True,Occasional
1743,Jonathan,Kramer,user1743_fcalhoun@gmail.com,707-962-9696x5241,1963-04-18,F,AU,East Andrewtown,2024-04-20T19:16:26.083653,True,Regular
1744,Janet,Smith,user1744_knightdennis@yahoo.com,337.602.6578,1986-06-28,M,UK,Port Michael,2023-08-08T12:07:32.413478,True,Regular
1745,Brandi,Wood,user1745_stanleyanthony@gmail.com,001-358-945-6731x370,1966-06-22,M,IN,North Rebecca,2024-11-11T20:30:55.068012,True,New
1746,Robert,Johnson,user1746_aduarte@gmail.com,373-273-3970,1956-03-05,Other,IN,Arielchester,2023-12-25T03:16:09.654258,True,New
1747,Margaret,Petty,user1747_samanthamoore@hotmail.com,+1-240-406-1386x5496,2003-08-12,Other,DE,Melissaview,2024-04-05T02:39:49.746096,True,Premium
1748,Amy,Williams,user1748_maria11@hotmail.com,001-700-845-0153x119,1953-11-18,F,AU,South Richard,2025-11-07T20:05:21.847161,True,Premium
1749,Lauren,Park,user1749_laura77@hotmail.com,(460)454-8562x57504,1968-06-20,M,US,Katherinefurt,2025-04-13T20:58:02.871461,True,Occasional
1750,Joseph,Reese,user1750_xsherman@hotmail.com,001-375-841-8277x114,1953-09-24,Other,CA,North Ashleymouth,2024-07-28T16:33:40.849766,False,At Risk
1751,Tracy,Hawkins,user1751_jvasquez@yahoo.com,204-244-1442x94267,1991-02-10,Other,DE,North Markville,2024-03-11T18:19:21.933569,True,Occasional
1752,Elizabeth,Barrett,user1752_robertking@hotmail.com,204.924.1698x142,2007-02-10,M,FR,South Deniseton,2024-10-18T22:14:31.595662,True,Premium
1753,Christian,Baker,user1753_eward@gmail.com,+1-239-276-6105x4171,1996-09-16,M,UK,Smithmouth,2024-07-21T20:00:03.551942,True,Regular
1754,Suzanne,Page,user1754_smithshane@yahoo.com,+1-342-884-5576,2003-12-05,Other,UK,Lloydchester,2024-10-17T11:56:53.167186,True,Regular
1755,David,Davis,user1755_laurenthompson@gmail.com,791-943-0921x5272,1981-07-11,M,US,South Stephanie,2024-11-25T22:34:57.418311,True,Premium
1756,Teresa,Glover,user1756_woodarderica@gmail.com,(205)399-4476,1960-09-27,M,US,West Karina,2025-11-26T14:46:31.903835,True,At Risk
1757,Bruce,Robinson,user1757_paulmichele@hotmail.com,8255701620,1977-01-20,M,UK,West Sara,2025-05-14T23:36:03.174024,False,New
1758,Nicole,Dean,user1758_david76@gmail.com,(862)996-5863x60253,1961-05-31,Other,US,Port Bruce,2023-12-16T00:40:04.979965,True,Occasional
1759,Mark,Hill,user1759_trujillovirginia@gmail.com,(594)609-7873x8718,2002-04-01,M,US,North Daniellechester,2024-09-05T11:11:38.651668,True,Premium
1760,Amber,Robertson,user1760_melissafischer@hotmail.com,200.946.0356,2001-12-28,M,IN,Hillbury,2024-12-03T00:01:51.239619,False,New
1761,Cindy,Smith,user1761_taylor90@hotmail.com,883-604-7027x89027,1971-11-16,M,DE,North Gina,2025-10-25T02:54:46.342184,True,Regular
1762,Malik,Mccoy,user1762_princedavid@hotmail.com,+1-257-654-7388,1960-12-12,Other,CA,Andrewburgh,2025-01-16T01:27:35.693063,False,Regular
1763,Walter,Bowers,user1763_umartin@gmail.com,(205)328-5155,1961-06-12,Other,CA,West Taylor,2023-10-15T08:06:22.336843,True,Occasional
1764,Samuel,Dixon,user1764_alexander51@gmail.com,+1-218-241-8051x412,1979-01-31,F,UK,West Jessicastad,2023-09-18T21:40:12.269214,True,New
1765,Ronald,Munoz,user1765_javieringram@yahoo.com,(292)468-9947x38793,1989-08-16,M,DE,Port James,2023-08-28T17:54:39.391318,True,Premium
1766,Tiffany,Richardson,user1766_robertwilliams@gmail.com,(341)437-3949,1987-12-07,Other,IN,New Jeffreychester,2024-09-05T07:32:45.965864,False,Regular
1767,Justin,Lopez,user1767_jared65@hotmail.com,001-231-745-9456x815,2008-01-23,Other,UK,Patrickbury,2025-11-18T01:02:03.720860,True,Regular
1768,Sarah,Rodriguez,user1768_lwilliamson@yahoo.com,(533)302-3042x33388,1988-11-15,Other,US,Smithberg,2024-06-26T02:52:20.883020,True,Premium
1769,Cheryl,Reeves,user1769_tylergreen@gmail.com,001-243-486-6684x707,1977-06-06,M,DE,Grosschester,2026-05-15T04:42:28.288243,True,At Risk
1770,James,Gordon,user1770_jamie73@hotmail.com,2883233097,1985-10-25,F,FR,West Steven,2023-08-30T20:53:48.642316,True,At Risk
1771,Grace,Cox,user1771_ataylor@hotmail.com,263.867.8281x68960,1995-06-19,Other,US,Castanedahaven,2025-07-21T18:48:54.366178,True,Occasional
1772,Alexandra,Hutchinson,user1772_tomwilliams@hotmail.com,(852)384-6580,1989-10-24,F,AU,East Crystal,2023-10-25T04:34:15.640877,True,Regular
1773,Cheryl,Hartman,user1773_hsmith@gmail.com,+1-708-634-8098,1965-06-10,F,US,Pierceton,2026-05-06T03:59:55.361561,True,Occasional
1774,Lauren,Nelson,user1774_jamesbutler@yahoo.com,+1-367-226-0213,1975-01-03,M,AU,Adkinschester,2024-05-27T19:23:06.229228,False,Regular
1775,Luke,Bowman,user1775_treid@gmail.com,+1-308-478-0378x2537,1974-10-09,F,IN,Johnsonland,2024-07-06T05:48:14.814514,True,Occasional
1776,Stephanie,Tucker,user1776_youngjessica@gmail.com,001-614-621-7562x479,1964-10-16,Other,FR,South Theresaburgh,2024-11-10T06:57:07.854243,False,Occasional
1777,Jennifer,Williams,user1777_iortiz@gmail.com,840.878.4640x15774,1958-07-26,F,US,Dixonmouth,2026-01-14T19:34:33.623065,True,At Risk
1778,Matthew,Martinez,user1778_elizabeth42@yahoo.com,886-967-2929x90722,1986-03-26,Other,FR,South Elizabethville,2024-06-15T04:53:46.971417,True,At Risk
1779,Kiara,Garcia,user1779_samuelglass@gmail.com,+1-868-483-3923,1959-07-05,M,DE,Rodneyhaven,2025-09-24T02:40:30.922833,True,At Risk
1780,Jacob,Gutierrez,user1780_dbird@gmail.com,(665)474-8084x371,1974-04-25,M,IN,Hallstad,2023-07-11T03:06:09.765650,False,At Risk
1781,Raymond,Williams,user1781_hernandezronnie@yahoo.com,(309)861-4909x1009,1973-04-05,Other,CA,Kyleport,2026-04-26T17:01:41.624341,True,At Risk
1782,John,Brown,user1782_rdyer@yahoo.com,(974)520-5225,1953-10-14,Other,US,East Daniel,2026-06-27T11:12:44.756762,True,New
1783,Nathaniel,Schroeder,user1783_ghudson@gmail.com,001-770-286-1171x340,2005-08-21,Other,FR,Nelsonberg,2026-06-13T02:28:53.968537,False,Regular
1784,Victoria,Odonnell,user1784_john94@hotmail.com,(852)265-0534x77411,1959-08-13,F,AU,Jacquelinestad,2024-02-02T07:41:26.076241,True,Premium
1785,Mary,Leach,user1785_mcooper@hotmail.com,+1-775-492-0415,2006-04-28,Other,UK,Port Jeremy,2025-12-05T15:06:08.786627,False,Regular
1786,Corey,Mclean,user1786_jessica03@hotmail.com,(497)674-4433,1970-07-10,F,UK,Foxfort,2025-08-04T06:09:29.976082,True,At Risk
1787,Jessica,Humphrey,user1787_phillipsmelissa@yahoo.com,224.864.9728x341,1976-08-25,M,UK,North Antonioshire,2024-11-02T07:13:58.440562,True,At Risk
1788,Kelly,Joyce,user1788_bethwright@yahoo.com,+1-242-412-8265x8597,1966-12-29,F,IN,North Matthewstad,2024-12-02T04:37:10.474609,True,New
